Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
23,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,58100,0.0,58100,18000,Sedan
23,Male,Business,Married,Post Graduate,4,Yes,Yes,No,57300,0.0,57300,29000,Sedan
23,Male,Salaried,Married,Post Graduate,1,No,No,No,57400,0.0,57400,28000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,Yes,No,57600,25600.0,57600,28000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,No,No,No,57200,0.0,57200,24000,Hatchback
23,Male,Business,Married,Post Graduate,3,No,Yes,No,56900,0.0,56900,31000,Hatchback
23,Male,Business,Married,Post Graduate,4,Yes,No,No,56400,0.0,56400,29000,Hatchback
23,Male,Business,Single,Post Graduate,2,Yes,No,No,56900,0.0,56900,26000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,55600,0.0,55600,29000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,55700,0.0,55700,25000,Hatchback
23,Male,Business,Married,Post Graduate,3,Yes,Yes,No,55300,0.0,55300,23000,Sedan
23,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,54300,25600.0,54300,27000,Sedan
23,Male,Business,Single,Post Graduate,2,Yes,Yes,No,54600,0.0,54600,25000,Hatchback
23,Male,Business,Married,Post Graduate,2,No,No,No,54400,25600.0,54400,21000,Sedan
23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,53100,0.0,53100,23000,Sedan
23,Male,Business,Married,Post Graduate,3,No,No,No,52000,0.0,52000,26000,Hatchback
23,Male,Business,Married,Post Graduate,3,No,No,No,52600,0.0,52600,22000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,52900,25600.0,52900,18000,Sedan
23,Male,Business,Single,Post Graduate,2,No,No,No,51400,0.0,51400,31000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,51100,0.0,51100,25000,Hatchback
23,Male,Business,Married,Post Graduate,3,No,Yes,No,51900,0.0,51900,23000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,No,No,51400,0.0,51400,20000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,Yes,No,No,50900,0.0,50900,33000,Hatchback
23,Male,Salaried,Single,Graduate,2,Yes,Yes,No,37000,0.0,37000,33000,Hatchback
23,Male,Salaried,Single,Graduate,2,Yes,Yes,No,36200,0.0,36200,28000,Hatchback
23,Male,Business,Married,Graduate,4,No,No,No,35400,0.0,35400,28000,Hatchback
23,Male,Salaried,Single,Graduate,2,Yes,No,No,35800,0.0,35800,26000,Hatchback
23,Male,Business,Single,Graduate,0,No,Yes,No,35700,0.0,35700,22000,Hatchback
23,Male,Business,Married,Graduate,1,Yes,No,No,35600,0.0,35600,22000,Hatchback
23,Male,Business,Single,Graduate,2,No,No,No,34000,0.0,34000,25000,Hatchback
23,Male,Salaried,Married,Graduate,3,Yes,No,No,33200,0.0,33200,32000,Hatchback
23,Male,Business,Married,Graduate,3,Yes,No,No,33000,0.0,33000,22000,Hatchback
23,Male,Salaried,Married,Graduate,4,Yes,No,No,32200,0.0,32200,30000,Hatchback
23,Male,Business,Single,Graduate,2,No,No,No,32300,0.0,32300,29000,Hatchback
23,Male,Salaried,Married,Graduate,3,Yes,No,No,32200,0.0,32200,19000,Sedan
23,Male,Salaried,Married,Graduate,3,No,Yes,No,31500,0.0,31500,31000,Hatchback
23,Male,Salaried,Married,Graduate,4,Yes,Yes,No,31100,0.0,31100,18000,Sedan
22,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,56100,45200.0,101300,20000,Sedan
22,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,60200,40800.0,101000,27000,Sedan
22,Male,Salaried,Married,Post Graduate,3,No,No,Yes,55900,45500.0,101400,19000,Sedan
22,Male,Business,Married,Post Graduate,4,No,No,Yes,59600,40100.0,99700,30000,Hatchback
22,Male,Business,Married,Post Graduate,2,No,No,Yes,58700,40900.0,99600,30000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,57600,40800.0,98400,25000,Hatchback
22,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,56300,40500.0,96800,28000,Hatchback
22,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,55400,40500.0,95900,31000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,54600,40200.0,94800,27000,Sedan
22,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58000,35200.0,93200,30000,Hatchback
22,Male,Business,Married,Post Graduate,3,No,No,Yes,52900,40400.0,93300,32000,Hatchback
22,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,57300,35600.0,92900,31000,Sedan
22,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,59000,32200.0,91200,28000,Hatchback
22,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,51200,40500.0,91700,27000,Sedan
22,Male,Business,Married,Post Graduate,3,No,Yes,Yes,56400,35000.0,91400,19000,Hatchback
22,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,57300,32600.0,89900,28000,Hatchback
22,Female,Salaried,Married,Post Graduate,4,No,No,Yes,56600,32900.0,89500,28000,Hatchback
22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58600,30700.0,89300,26000,Sedan
22,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,58600,30200.0,88800,23000,Sedan
22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58300,30300.0,88600,23000,Sedan
22,Male,Salaried,Married,Post Graduate,2,No,No,Yes,53800,400.0,54200,20000,Hatchback
22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,57600,30400.0,88000,22000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,55700,30600.0,86300,24000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,56600,28000.0,84600,32000,Hatchback
22,Male,Business,Married,Post Graduate,3,No,No,Yes,52000,32700.0,84700,29000,Hatchback
22,Male,Business,Married,Post Graduate,4,Yes,No,Yes,52900,32900.0,85800,28000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,54500,30500.0,85000,24000,Hatchback
22,Male,Business,Married,Post Graduate,4,Yes,No,Yes,55400,28100.0,83500,33000,Hatchback
22,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53700,30400.0,84100,23000,Hatchback
22,Male,Business,Married,Post Graduate,2,Yes,No,Yes,54500,28500.0,83000,30000,Hatchback
22,Male,Business,Married,Post Graduate,3,No,No,Yes,52800,30300.0,83100,24000,Hatchback
22,Female,Salaried,Married,Post Graduate,2,No,No,Yes,52500,30600.0,83100,23000,Hatchback
22,Male,Business,Married,Post Graduate,3,No,Yes,Yes,52300,30100.0,82400,22000,Hatchback
22,Male,Business,Married,Graduate,2,No,Yes,Yes,40100,40000.0,80100,26000,Sedan
22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,51600,28000.0,79600,32000,Hatchback
22,Male,Salaried,Married,Graduate,4,Yes,No,Yes,38700,40200.0,78900,30000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,52300,25600.0,77900,27000,Sedan
22,Male,Business,Married,Post Graduate,2,Yes,No,Yes,50200,25200.0,75400,21000,Sedan
22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,50000,25800.0,75800,19000,Hatchback
22,Male,Salaried,Married,Graduate,2,Yes,No,Yes,34400,40000.0,74400,28000,Hatchback
22,Male,Salaried,Married,Graduate,2,No,No,Yes,39800,700.0,40500,18000,Sedan
22,Male,Salaried,Married,Graduate,3,No,No,Yes,33800,40500.0,74300,24000,Sedan
22,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,38300,32000.0,70300,29000,Sedan
22,Male,Business,Married,Graduate,3,No,No,Yes,34800,35700.0,70500,20000,Hatchback
22,Male,Business,Married,Graduate,2,Yes,No,Yes,38500,30000.0,68500,22000,Hatchback
22,Male,Business,Married,Graduate,3,Yes,Yes,Yes,40100,27800.0,67900,32000,Hatchback
22,Male,Salaried,Married,Graduate,2,No,No,Yes,36500,30200.0,66700,22000,Hatchback
22,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,34900,30900.0,65800,25000,Hatchback
22,Male,Business,Married,Graduate,3,Yes,No,Yes,33300,30500.0,63800,25000,Hatchback
22,Female,Salaried,Married,Graduate,3,No,No,Yes,34800,28100.0,62900,31000,Hatchback
22,Male,Business,Married,Graduate,3,Yes,Yes,Yes,31300,30900.0,62200,23000,Sedan
22,Male,Business,Married,Post Graduate,4,Yes,No,No,60500,0.0,60500,29000,Sedan
22,Male,Salaried,Married,Graduate,2,No,No,Yes,32100,28100.0,60200,27000,Sedan
22,Male,Salaried,Married,Post Graduate,4,Yes,No,No,59800,25600.0,59800,32000,Hatchback
22,Male,Business,Married,Post Graduate,3,No,No,No,59900,0.0,59900,21000,Sedan
22,Male,Business,Married,Post Graduate,1,Yes,No,No,59200,0.0,59200,21000,Sedan
22,Male,Business,Single,Post Graduate,2,Yes,No,No,59600,0.0,59600,20000,Hatchback
22,Male,Business,Married,Post Graduate,3,Yes,No,No,58500,0.0,58500,29000,Sedan
22,Male,Salaried,Married,Post Graduate,1,Yes,No,No,58300,0.0,58300,25000,Hatchback
22,Male,Business,Married,Graduate,3,Yes,No,Yes,32600,25600.0,59300,20000,Hatchback
22,Male,Salaried,Married,Graduate,2,No,No,Yes,33200,25700.0,58900,19000,Sedan
22,Male,Business,Married,Post Graduate,4,No,Yes,No,57100,0.0,57100,32000,Hatchback
22,Male,Business,Single,Post Graduate,2,Yes,No,No,57100,0.0,57100,23000,Hatchback
22,Male,Business,Single,Post Graduate,2,No,No,No,56600,0.0,56600,29000,Hatchback
22,Male,Business,Married,Post Graduate,3,No,No,No,56400,0.0,56400,22000,Hatchback
22,Male,Business,Married,Post Graduate,4,Yes,No,No,55300,0.0,55300,29000,Hatchback
22,Male,Salaried,Single,Post Graduate,2,Yes,No,No,55200,0.0,55200,27000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,No,No,No,53100,0.0,53100,26000,Hatchback
22,Male,Salaried,Single,Post Graduate,2,Yes,No,No,53200,0.0,53200,26000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,No,No,No,53700,25600.0,53700,25000,Hatchback
22,Male,Salaried,Married,Post Graduate,3,Yes,No,No,53800,0.0,53800,18000,Sedan
22,Male,Business,Single,Post Graduate,2,Yes,No,No,52100,25600.0,52100,30000,Hatchback
22,Male,Business,Married,Post Graduate,3,Yes,No,No,52100,25600.0,52100,28000,Hatchback
22,Male,Business,Married,Post Graduate,2,Yes,No,No,52500,0.0,52500,18000,Sedan
22,Male,Business,Married,Post Graduate,4,No,No,No,51200,0.0,51200,32000,Hatchback
22,Male,Salaried,Single,Post Graduate,0,Yes,Yes,No,51900,0.0,51900,23000,Hatchback
22,Male,Business,Married,Post Graduate,2,Yes,No,No,51300,0.0,51300,22000,Sedan
22,Male,Salaried,Married,Post Graduate,3,No,Yes,No,51900,0.0,51900,19000,Hatchback
22,Male,Salaried,Married,Graduate,3,No,No,No,40000,0.0,40000,24000,Hatchback
22,Male,Salaried,Married,Graduate,3,No,No,No,39600,0.0,39600,24000,Hatchback
22,Male,Salaried,Single,Graduate,0,Yes,Yes,No,39700,25600.0,39700,23000,Hatchback
22,Male,Salaried,Married,Graduate,3,No,Yes,No,38000,25600.0,38000,23000,Sedan
22,Male,Salaried,Married,Graduate,3,No,Yes,No,38600,0.0,38600,22000,Hatchback
22,Male,Business,Single,Graduate,0,Yes,No,No,38000,0.0,38000,21000,Hatchback
22,Male,Business,Married,Graduate,3,No,No,No,36000,0.0,36000,33000,Hatchback
22,Male,Business,Single,Graduate,2,Yes,No,No,36700,0.0,36700,24000,Hatchback
22,Male,Business,Married,Graduate,3,Yes,No,No,36000,0.0,36000,23000,Hatchback
22,Male,Salaried,Married,Graduate,3,Yes,Yes,No,34700,0.0,34700,20000,Sedan
22,Male,Salaried,Married,Graduate,3,Yes,No,No,34000,0.0,34000,19000,Hatchback
22,Male,Salaried,Single,Graduate,2,No,Yes,No,33300,0.0,33300,27000,Hatchback
22,Male,Business,Married,Graduate,4,No,No,No,32000,25600.0,32000,31000,Hatchback
22,Male,Business,Single,Graduate,2,No,Yes,No,32900,0.0,32900,30000,Hatchback
22,Male,Business,Married,Graduate,3,Yes,Yes,No,32200,25600.0,32200,24000,Hatchback
22,Male,Salaried,Married,Graduate,4,No,No,No,31600,0.0,31600,31000,Hatchback
